19,18,0,1
6,7,3,0
37,26,3,1
0,1,2,0
1,16,1,0
8,10,0,0
1,26,4,0
10,14,0,1
11,15,0,1
39,25,5,1
11,25,0,0
34,28,1,1
13,22,4,1
39,2,3,0
36,22,4,0
13,5,3,1
5,16,4,1
21,23,2,0
29,6,0,1
12,8,0,1
31,6,4,0
13,24,4,1
35,0,1,1
20,9,1,0
30,16,4,0
8,8,4,1
38,5,4,1
33,28,1,0
40,2,3,1
29,11,4,1
23,24,0,1
5,1,5,0
39,20,3,0
32,12,2,1
1,3,0,0
28,28,1,1
11,23,4,1
26,14,5,1
16,9,0,0
35,12,4,1
6,28,3,1
22,6,2,0
34,7,2,0
22,0,0,1
8,28,0,0
0,29,4,0
23,25,1,1
20,19,4,0
31,20,5,0
35,23,1,1
2,1,4,0
35,11,5,0
19,3,3,1
0,1,3,1
17,21,3,1
40,24,3,1
3,4,0,1
3,14,0,0
38,24,1,1
21,1,3,0
14,17,2,0
23,1,2,0
27,22,1,0
9,11,1,1
3,25,2,1
19,28,3,1
30,20,1,1
8,27,1,0
14,21,3,0
4,23,4,0
14,20,4,0
2,4,0,0
1,2,1,1
18,27,3,0
16,24,4,1
27,1,5,0
6,2,1,0
11,11,3,1
38,19,0,0
11,22,4,0
22,12,2,1
31,6,4,1
14,12,2,0
20,6,2,1
4,15,4,1
36,27,2,1
16,20,4,1
33,23,2,1
12,10,1,1
22,24,2,1
3,27,5,0
16,27,5,1
11,20,1,0
2,15,4,1
2,8,0,0
11,5,4,0
26,10,5,0
31,17,0,1
11,8,3,1
26,23,1,1
4,11,0,0
16,13,0,0
18,12,0,0
19,19,1,0
29,5,4,1
38,14,3,1
21,19,4,0
4,27,2,0
26,4,3,0
8,7,1,1
23,8,0,1
32,2,1,1
21,17,4,0
15,3,1,1
19,6,3,0
20,20,0,0
28,7,4,1
28,13,2,1
37,19,2,0
37,8,5,1
33,12,1,0
24,3,0,1
3,13,0,0
20,11,4,1
24,5,4,0
26,4,2,1
14,22,4,1
11,2,4,0
13,9,5,0
39,27,0,0
17,12,3,1
33,29,1,1
13,21,1,0
31,12,5,1
1,0,4,1
27,24,5,1
36,11,4,0
17,17,1,0
35,26,1,1
18,3,4,1
32,24,2,1
1,10,2,0
37,2,0,0
10,24,0,1
36,26,4,1
3,1,3,0
39,21,2,1
29,1,3,1
36,14,2,0
7,16,5,0
31,17,5,1
39,4,4,0
17,2,5,0
32,13,1,1
29,8,1,1
16,27,1,0
14,1,1,1
11,18,0,1
19,22,4,0
20,18,2,1
12,26,0,0
26,1,3,0
18,12,2,1
5,22,5,1
39,5,5,0
7,6,1,0
14,18,2,1
25,9,1,0
0,11,3,1
31,21,0,1
38,4,4,0
16,14,4,0
2,17,3,1
12,25,3,1
7,22,4,1
33,23,0,1
11,11,1,1
1,5,3,0
5,27,4,1
10,15,5,1
0,9,1,0
24,19,2,0
30,7,2,1
37,18,2,1
9,28,4,1
18,12,2,0
22,4,1,1
18,20,4,0
3,23,4,0
37,5,2,1
0,21,2,0
19,6,1,0
0,13,0,1
3,3,3,1
39,11,0,0
30,0,0,1
24,16,2,0
27,13,0,1
1,2,2,1
9,5,4,0
32,17,2,1
22,22,3,0
14,18,2,0
35,27,3,0
1,10,0,1
20,13,1,1
38,5,3,1
27,21,4,1
23,4,0,1
19,28,3,0
8,13,1,1
2,5,0,0
2,12,2,0
11,18,2,1
36,16,5,0
5,18,0,0
28,18,0,1
35,14,0,0
8,7,2,1
7,22,1,0
8,26,4,0
10,18,3,1
31,27,1,0
23,22,0,0
5,6,4,1
23,25,2,1
19,25,2,0
40,23,3,0
3,21,4,0
35,11,0,0
30,10,2,1
17,5,5,1
5,15,2,0
38,15,1,0
36,22,1,1
14,19,2,1
0,9,1,0
39,15,0,0
20,14,1,1
3,11,2,1
10,8,5,1
0,14,0,1
10,27,4,0
15,7,0,1
8,8,5,1
36,6,5,1
6,22,2,0
11,26,2,0
40,9,3,0
5,12,5,1
23,16,2,1
0,26,0,1
11,4,4,1
13,19,3,1
26,5,5,0
27,2,2,0
4,11,4,1
22,16,5,0
29,8,5,0
18,3,2,1
24,11,5,0
35,23,4,1
21,21,4,1
36,12,1,0
26,0,0,1
31,15,0,1
17,15,2,0
18,18,0,0
6,10,4,1
26,17,4,0
3,26,0,0
32,25,3,1
29,23,2,0
27,17,3,1
21,4,2,1
11,11,1,1
36,1,0,1
25,20,5,0
7,24,0,0
40,9,2,0
6,20,4,0
31,10,4,0
9,2,4,0
22,19,3,1
20,4,4,0
18,13,1,0
25,26,0,1
13,12,2,1
33,28,5,1
33,28,4,1
31,11,1,0
32,6,4,0
29,22,2,0
22,20,3,0
1,29,4,0
31,13,5,1
22,5,1,1
30,18,4,1
6,13,3,1
27,14,1,1
15,3,0,0
13,16,5,1
24,29,5,1
35,19,5,1
18,24,3,1
38,9,1,1
36,1,0,0
29,6,5,1
12,10,2,1
0,15,3,1
20,24,1,0
20,27,3,0
36,28,5,1
39,8,0,0
7,1,5,1
0,2,0,1
14,26,0,1
19,22,3,0
26,10,5,0
20,22,4,0
13,17,5,0
37,0,2,1
9,25,3,0
15,19,4,0
27,5,2,0
30,22,2,1
7,20,5,1
7,27,5,0
26,13,1,0
22,26,0,0
9,10,0,1
24,12,1,0
2,19,2,1
15,13,5,0
7,15,1,0
13,24,2,0
16,8,4,1
14,17,5,0
20,25,1,0
13,4,2,1
15,20,5,0
39,8,1,1
29,29,4,1
10,28,4,0
8,20,1,0
31,20,5,1
23,22,0,1
25,11,2,1
16,9,5,0
23,2,4,0
20,20,3,1
10,22,0,1
34,0,3,1
31,25,2,1
5,28,0,1
34,23,4,1
10,20,1,1
18,20,3,0
4,20,1,0
17,21,4,0
14,2,4,1
13,8,5,1
32,24,1,1
27,5,2,1
16,27,2,1
24,0,0,0
34,10,5,0
3,11,4,1
14,19,2,0
7,22,5,1
37,7,4,0
23,0,0,1
35,23,3,0
11,3,3,1
29,0,0,0
14,7,0,0
30,24,0,1
5,20,1,0
28,8,1,0
22,17,5,0
29,15,2,1
37,5,1,0
34,22,3,1
18,27,5,0
28,4,4,1
17,21,5,1
40,12,2,0
17,18,0,0
40,15,0,0
30,1,2,1
13,23,1,1
2,4,5,1
6,19,4,0
26,7,1,0
4,14,0,1
2,4,5,0
10,17,3,0
10,9,3,0
27,15,3,0
39,24,0,0
30,11,5,0
38,0,1,0
29,5,3,0
17,14,3,1
25,16,2,1
1,1,1,0
25,9,1,1
9,1,2,0
17,16,1,1
34,8,4,0
8,12,1,1
35,18,5,1
39,29,0,1
40,19,5,0
11,11,2,0
15,28,4,1
5,12,1,1
1,18,0,0
8,20,1,1
19,26,5,0
7,14,2,0
28,3,1,0
13,2,3,1
9,4,1,1
23,11,5,0
31,5,3,1
2,29,4,1
25,14,4,1
14,23,0,1
4,3,4,0
35,17,4,1
8,3,5,0
34,29,4,1
25,27,0,0
0,27,3,0
24,17,4,0
22,14,5,1
3,5,4,1
24,4,2,0
18,12,1,0
13,9,4,1
22,21,4,0
0,2,1,1
29,3,3,0
21,24,4,1
20,4,4,1
5,7,4,1
27,20,1,0
9,28,1,1
2,12,4,0
17,25,2,0
31,10,4,0
26,24,0,1
26,14,0,1
0,25,0,1
10,21,2,0
29,21,2,1
11,28,3,0
33,13,1,1
29,23,5,1
34,15,1,1
16,13,5,1
24,7,2,0
12,8,4,0
8,13,0,1
19,6,2,1
39,29,5,0
23,6,1,1
26,1,2,0
15,2,0,0
25,11,0,0
7,16,4,0
0,0,4,1
29,6,0,0
23,22,0,0
8,2,5,1
1,27,2,1
14,18,1,1
21,14,3,0
21,7,1,1
28,11,0,1
37,18,4,1
22,15,2,1
6,15,0,0
33,16,5,0
4,12,1,1
15,20,4,0
15,17,2,0
8,10,5,0
38,10,1,1
7,14,5,0
27,26,3,0
30,20,5,0
2,15,3,1
32,6,0,0
0,20,1,0
3,20,5,0
29,21,3,1
38,2,0,1
10,9,3,0
26,7,0,0
6,10,0,1
22,11,4,1
16,26,0,1
37,3,5,0
32,16,1,1
21,13,0,0
21,17,5,0
26,1,1,0
10,3,2,1
21,25,1,0
28,28,0,1
28,21,2,0
23,23,5,0
30,15,5,1
40,23,1,0
8,0,1,1
10,29,1,0
0,25,5,1
5,3,1,1
26,10,5,1
0,17,2,1
20,28,0,0
22,6,5,1
40,10,4,0
18,24,2,1
21,18,2,0
9,24,4,1
37,13,4,0
19,15,5,0
23,7,2,1
18,29,5,0
3,24,0,0
0,13,3,1
31,18,5,0
14,4,0,1
7,7,3,0
34,7,1,1
24,6,1,1
25,1,5,0
26,20,0,1
10,27,1,0
39,14,4,1
28,2,0,0
26,16,2,0
24,29,1,1
5,10,3,1
40,27,4,1
11,22,4,1
24,9,3,0
0,8,0,1
23,11,0,0
39,2,5,1
22,22,1,1
26,6,3,0
31,18,1,0
25,28,5,0
19,27,5,0
6,10,1,0
9,9,0,0
34,29,1,0
32,1,4,0
6,20,5,0
18,20,1,0
30,12,4,1
34,26,1,1
37,6,5,0
5,3,3,1
20,17,3,0
22,15,1,0
12,6,5,1
40,0,1,0
9,19,0,0
21,3,1,1
21,25,3,0
18,19,3,1
37,23,3,1
0,1,3,0
29,14,2,0
3,14,4,1
25,3,2,0
13,17,1,0
11,8,3,0
18,11,2,1
20,27,2,0
15,6,3,1
22,17,1,0
32,8,0,1
22,13,1,1
12,10,2,0
6,23,2,1
0,24,0,0
22,25,0,1
1,5,2,1
14,8,3,0
32,16,3,1
23,9,5,0
37,15,1,0
3,17,5,0
20,19,3,1
30,24,5,0
23,14,0,0
20,25,1,0
1,2,1,0
27,9,5,0
34,17,4,1
11,1,0,0
18,12,3,0
40,4,4,1
32,14,5,0
29,2,5,0
8,24,4,0
9,25,2,0
24,29,2,0
26,5,5,1
0,16,1,0
37,5,4,1
28,19,5,1
23,0,5,0
37,17,1,1
33,3,0,1
20,16,4,1
9,25,4,0
23,4,4,0
12,0,4,1
14,16,0,1
27,3,4,0
9,23,4,0
28,6,3,0
4,12,3,0
12,21,0,0
29,7,2,0
6,29,0,1
39,11,4,1
34,14,3,1
16,18,5,1
32,4,5,0
26,1,3,0
26,0,5,1
4,3,1,0
1,25,5,0
6,21,0,0
37,14,3,0
31,16,0,0
15,0,4,0
1,16,4,1
35,13,1,0
4,11,4,0
11,23,1,1
11,28,2,1
11,22,3,0
28,24,2,0
27,4,1,0
38,13,5,1
14,4,3,1
34,1,3,0
25,29,0,1
4,21,3,1
0,1,3,0
7,5,5,0
11,3,2,0
6,1,2,1
5,5,2,0
14,1,2,0
15,20,5,1
5,15,1,1
23,6,1,0
17,15,1,1
28,12,1,0
8,29,4,0
3,0,1,0
4,28,4,0
37,23,3,0
16,17,1,1
16,25,3,0
28,26,2,0
6,2,1,0
39,21,4,0
24,9,3,1
27,1,0,1
1,17,1,0
25,13,1,1
26,29,1,1
25,21,5,0
38,3,0,1
33,23,2,1
34,1,5,1
5,19,3,0
3,28,0,1
10,25,1,0
27,27,5,1
23,15,5,1
39,27,0,0
10,2,3,1
39,5,4,1
19,26,1,0
37,25,5,0
8,12,4,0
20,29,3,0
25,0,2,0
2,14,0,0
29,29,5,1
20,19,2,0
27,19,2,1
23,21,5,0
7,7,1,1
35,24,2,1
35,22,5,0
14,3,5,0
29,19,2,0
35,0,5,0
39,28,0,1
20,5,0,0
6,12,0,0
9,10,3,1
19,11,4,0
7,10,4,0
29,1,0,1
9,11,3,1
23,4,3,1
32,20,4,1
34,10,2,0
6,19,2,1
0,5,1,1
7,15,5,1
13,9,1,1
24,7,2,1
4,11,4,0
10,25,2,0
28,25,0,1
33,5,1,0
32,24,1,1
18,26,5,1
20,20,5,0
6,19,1,1
25,15,3,1
7,22,4,1
1,1,3,1
32,21,5,0
7,13,3,0
2,15,3,1
12,5,4,0
15,12,5,0
16,28,1,0
13,8,4,1
16,25,4,1
31,20,4,0
5,2,3,1
7,17,2,1
3,25,5,1
20,2,2,1
1,0,4,0
32,5,2,0
20,3,2,1
22,13,2,1
15,24,2,0
18,16,5,1
32,17,0,1
5,13,4,0
30,11,2,1
29,19,3,1
30,16,2,1
1,23,0,0
30,16,2,1
22,28,5,1
20,19,5,1
29,19,0,0
36,25,4,1
30,24,3,1
40,3,5,1
17,19,5,1
12,18,0,1
27,4,3,0
39,16,0,1
22,24,5,0
39,14,2,1
21,12,0,1
40,24,1,0
11,21,4,0
31,8,3,1
39,21,2,1
24,17,0,1
40,1,4,1
24,11,5,1
24,21,2,1
3,28,1,0
14,4,3,0
1,6,4,0
37,2,4,1
6,13,3,0
1,3,0,0
0,3,1,0
35,29,2,0
29,21,1,0
38,2,4,1
39,14,5,0
33,27,4,0
26,6,4,0
15,21,4,0
8,11,5,0
20,22,0,0
4,10,4,0
4,4,4,1
40,15,2,0
20,29,4,0
28,10,0,1
19,5,0,1
35,6,5,1
10,11,4,1
3,15,4,1
32,15,5,1
1,16,5,1
26,14,3,0
16,3,3,0
26,2,3,1
38,21,3,1
39,21,5,0
16,11,3,0
8,8,1,1
20,23,0,0
36,27,1,1
12,1,1,0
5,20,1,1
17,28,5,0
17,22,5,1
1,6,0,1
1,26,4,1
16,0,1,0
1,29,2,1
29,1,4,1
11,26,0,1
27,15,4,0
6,0,0,1
16,10,2,1
12,2,5,1
24,17,2,1
16,9,1,1
4,8,1,0
13,6,0,1
37,8,0,0
38,1,3,0
23,28,0,0
6,2,1,0
6,27,1,1
40,5,1,0
14,9,4,0
40,16,0,1
26,1,2,0
22,13,3,0
1,8,2,1
24,29,1,1
31,17,0,0
22,7,4,1
26,28,0,1
12,14,1,0
3,24,2,1
8,4,0,1
28,29,2,1
4,14,5,0
5,0,3,1
16,4,5,1
5,4,4,0
12,1,3,0
36,24,3,0
3,2,5,0
2,29,1,0
9,13,5,0
24,1,2,0
22,14,0,0
21,2,4,0
10,22,2,1
6,22,3,0
0,24,1,1
25,9,1,0
28,6,1,0
31,9,3,1
40,2,1,0
1,5,5,0
4,18,4,1
18,0,5,1
37,17,4,0
39,5,2,0
10,16,1,1
31,10,2,0
24,14,5,1
27,21,0,1
11,14,5,0
33,26,5,1
33,28,0,1
20,24,5,0
4,20,5,0
35,23,3,1
30,3,4,0
22,2,0,0
28,15,1,0
37,17,4,0
39,10,0,0
23,29,1,0
12,22,2,1
6,2,2,0
34,19,1,0
38,2,0,1
6,2,3,0
24,4,5,1
23,7,3,1
4,20,4,0
37,1,2,0
20,12,0,1
2,17,5,0
8,2,0,1
9,25,1,1
1,28,0,1
38,6,5,0
0,21,1,0
30,24,1,0
15,26,1,1
25,26,5,1
24,13,1,1
1,4,3,1
0,21,3,1
23,21,4,1
28,1,5,1
14,0,4,0
26,24,4,1
13,7,0,1
3,28,4,0
9,13,5,0
29,26,1,1
9,23,5,1
28,4,5,1
5,13,1,0
15,8,1,0
40,14,2,0
4,4,3,0
27,13,2,1
5,22,5,1
21,8,0,0
36,28,1,1
6,26,4,0
37,29,0,1
29,12,5,0
2,10,2,0
33,25,1,1
35,2,5,0
12,20,3,0
4,15,5,1
29,10,3,0
24,28,0,0
12,29,4,1
37,11,1,1
39,19,4,0
10,9,2,0
40,27,4,1
4,28,0,0
36,5,3,1
1,26,3,1
32,24,1,1
6,28,0,0
9,5,5,0
13,28,2,0
11,29,0,0
20,19,3,1
31,15,0,0
14,9,2,0
17,2,3,1
35,23,5,1
30,3,3,0
33,17,3,0
0,2,2,1
0,21,0,0
8,5,3,0
21,4,1,0
10,23,0,0
28,15,0,1
29,18,2,0
5,28,2,0
2,9,0,0
19,6,3,0
11,11,3,1
22,2,3,1
40,1,5,1
8,4,1,0
2,12,2,1
16,12,5,0
40,20,2,0
26,2,2,1
16,27,2,0
30,7,2,1
26,4,0,0
2,21,3,1
7,21,4,0
30,7,5,1
2,28,1,1
36,1,0,1
0,24,2,0
35,1,1,1
13,3,1,1
31,20,5,0
8,28,1,0
22,29,0,1
17,12,2,0
31,4,3,0
32,23,2,0
12,7,4,1
11,0,0,1
35,13,5,1
24,25,4,0
5,29,3,0
6,25,4,1
22,4,5,1
2,14,4,0
35,8,2,1
25,19,1,0
33,13,4,1
6,8,1,1
36,24,4,0
33,5,3,0
39,6,3,1
20,22,4,1
5,24,2,1
40,10,5,1
16,1,3,1
8,3,3,1
23,22,0,1
13,0,1,1
4,0,3,1
14,21,1,0
25,19,1,0
19,25,5,1
16,8,2,0
37,3,5,0
24,2,4,1
26,1,2,0
22,1,4,0
10,23,4,0
35,10,0,1
19,23,0,0
36,8,3,0
